cdf_offer_id,cdf_merchant_id,offer_name,merchant_description,category,tags_with_attributes,offer_url,valid_from,valid_to,online,offer_title,Tags,city,country,brand_logos,curated_image,merchant_banner_image,offer_image,Wael,Salama,Khaleed
319837,LL1609,Dragon's Place - Bahi Ajman Palace Hotel,Dragon's Place - Bahi Ajman Palace Hotel offers products under dining category. For more info about the brand visit store directly,dining,0,,01-08-2024,30-07-2025,FALSE,Get up to 20% off on food at Dragon's Place - Bahi Ajman Palace Hotel,buffet|brunch|asian-cuisine|rooftop-dining|lunch-and-dinner|luxury|dine-with-a-view|dine-in|valet-parking|accepts-cards|serves-alcohol-full-bar|booking-and-reservations|restaurant|large-group-friendly|couple-friendly|casual-dining|modern-design|international-cuisine,Ajman,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/DragonsPlace-Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Dragons_place_Bahi_Ajman_Palace_Image-1.webp,https://dpimages.crayondata.com/high-res-image/resized/Dragons_place_Bahi_Ajman_Palace_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Dragons_place_Bahi_Ajman_Palace_Image-1.webp,,,y
319846,LL1610,Fitness Center - Bahi Ajman Palace Hotel,Fitness Center - Bahi Ajman Palace Hotel offers products under travel category. For more info about the brand visit store directly,travel,0,,01-08-2024,30-07-2025,FALSE,Get up to 40% off on annual memberships at Fitness Center - Bahi Ajman Palace Hotel,personal-training|fitness-and-sports|gym,Ajman,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Bahi_Ajman-Palace_Hotel_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Bahi_Ajman-Palace-Hotel_Image01.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Bahi_Ajman-Palace-Hotel_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Bahi_Ajman-Palace-Hotel_Image01.webp,y,,
319847,LL1611,Fitness Center - Coral Beach Resort Sharjah,Fitness Center - Coral Beach Resort Sharjah offers products under travel category. For more info about the brand visit store directly,travel,0,,01-08-2024,30-07-2025,FALSE,Get up to 40% off on annual memberships at Fitness Center - Coral Beach Resort Sharjah,personal-training|fitness-and-sports|gym,Sharjah,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Coral_Beach_Resort_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Coral_Beach_Resort_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitness_Center_Coral_Beach_Resort_Image-1.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Fitness_Center_Coral_Beach_Resort_Image.webp,q3,,
319841,LL1612,Gazebo - Movenpick Grand Al Bustan Dubai,Gazebo - Movenpick Grand Al Bustan Dubai offers products under dining category. For more info about the brand visit store directly,dining,0,,01-08-2024,30-07-2025,FALSE,Get 30% off on food at Gazebo - Mövenpick Grand Al Bustan Dubai,hotel|kids-and-family|banquet-hall|front-desk|large-group|suite|non-smoking-room|luggage-storage|family-room|disabled-friendly|palace|business-traveller|eat-outs|room-service|free-parking|laundry-service|shuttle-service|air-conditioner|photocopier|spafree-internet|restaurant|bathrobe|modern-design|multilingual-staff|landmark|airport-transportation|currency-exchange|dry-cleaning|24-by-7-support|free-toiletries|designated-smoking-area|fitness-centre|mini-bar|atm|public-transport|couple|4-star|tv|hair-dryer|theatrical-and-musical|desk|house-keeping|sauna|city-view|backpacker|luxury-hotel,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Gazebo_Movenpick_Al_Bustan_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Gazebo_Movenpick_Al_Bustan_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Gazebo_Movenpick_Al_Bustan_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Gazebo_Movenpick_Al_Bustan_Image.webp,,y,y
319844,LL1613,Kids Neuro Clinic,Kids Neuro Clinic offers products under personal service providers category. For more info about the brand visit store directly,personal service providers,0,,15-06-2024,14-06-2025,FALSE,Get 10% off on your purchase at Kids Neuro Clinic,pediatrics|cardiology|surgeries|rehabilitation-center|obstetrics-and-gynaecology|orthopaedic|ent-care|basic-service|gastrointestinal|gynaecology|neurology|psychology|diabetes-care|diagnostic|medical-care|urology|bookings-and-reservations|all|eye-care|endocrinology|physiotherapy|multi-speciality|skin-care|dental-care,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Kids_Neuro_Clinic_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Kids_Neuro_Clinic_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Kids_Neuro_Clinic_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Kids_Neuro_Clinic_Image.webp,,,
319848,LL1615,Najd Al Meqsar By Sharjah Collection,Najd Al Meqsar By Sharjah Collection offers products under travel category. For more info about the brand visit store directly,travel,0,,24-07-2024,10-12-2025,FALSE,"Get 20% Discount on best available room rates at Najd Al Meqsar, By Sharjah Collection
",non-smoking-room|concierge|hyatt|free-parking|security|smoking-room|suite|babysitting|air-conditioner|restaurant|family-room|hotel|banquet-hall|modern-design|currency-exchange|parking-available|front-desk|allergy-free-room|tv|house-keeping|bathrobe|bar|spa|fitness-centre|room-service|24-by-7-support|business-centre|airport-transportation|mini-bar|refrigerator|laundry-service|dry-cleaning|free-internet|swimming-pool,Sharjah,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/NajdAl-Meqsar_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Najd_Al_Meqsar_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Najd_Al_Meqsar_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Najd_Al_Meqsar_Image.webp,y,,
319833,LL1616,No. Fifty Seven Boutique Cafe,No. Fifty Seven Boutique Cafe offers products under dining category. For more info about the brand visit store directly,dining,0,,01-08-2024,31-07-2025,FALSE,Get 10% off on food at No. Fifty Seven Boutique Cafe,cafe|tv|accepts-cards|large-group-friendly|take-away|couple-friendly|breakfast|air-conditioned|general|basic-design|wifi|premium|dine-in|casual-dining|dessert|sandwiches|pizza|dessert,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/No_Fifty_Seven_Boutique_Cafe_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/No_Fifty_Seven_Boutique_Cafe_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/No_Fifty Seven_Boutique_Cafe_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/No_Fifty_Seven_Boutique_Cafe_Image.webp,y,,y
319610,LL1590,Oaks Ibn Battuta Gate Hotel Dubai,Oaks Ibn Battuta Gate Hotel Dubai offers products under travel category. For more info about the brand visit store directly,travel,0,,20-06-2024,20-06-2025,FALSE,Get up to 30% off on room rates at Oaks Ibn Battuta Gate Hotel Dubai,hotel|kids-and-family|banquet-hall|front-desk|large-group|suite|non-smoking-room|luggage-storage|family-room|disabled-friendly|palace|business-traveller|eat-outs|room-service|free-parking|laundry-service|shuttle-service|air-conditioner|photocopier|spafree-internet|restaurant|bathrobe|modern-design|multilingual-staff|landmark|airport-transportation|currency-exchange|dry-cleaning|24-by-7-support|free-toiletries|designated-smoking-area|fitness-centre|mini-bar|atm|public-transport|couple|4-star|tv|hair-dryer|theatrical-and-musical|desk|house-keeping|sauna|city-view|backpacker|luxury-hotel,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Oaks_Ibn_Battuta_Logo01.webp,https://dpimages.crayondata.com/high-res-image/resized/Oaks_Ibn_Battuta_Image01.webp,https://dpimages.crayondata.com/high-res-image/resized/Oaks_Ibn_Battuta_Banner01.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Oaks_Ibn_Battuta_Image01.webp,,,s4
319609,LL1593,Pearl Hotel & Spa,Pearl Hotel & Spa offers products under travel category. For more info about the brand visit store directly,travel,0,,01-07-2024,01-07-2025,FALSE,Get up to 15% off on room rates at Pearl Hotel & Spa,non-smoking-room|concierge|hyatt|free-parking|security|smoking-room|suite|babysitting|air-conditioner|restaurant|family-room|hotel|banquet-hall|modern-design|currency-exchange|parking-available|front-desk|allergy-free-room|tv|house-keeping|bathrobe|bar|spa|fitness-centre|room-service|24-by-7-support|business-centre|airport-transportation|mini-bar|refrigerator|laundry-service|dry-cleaning|free-internet|swimming-pool,Umm Al Quwain,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Pearl_Hotel_Logo02.webp,https://dpimages.crayondata.com/high-res-image/resized/Room_Rates_Pearl_hotel_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Room_Rates_Pearl_Hotel_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Room_Rates_Pearl_hotel_Image.webp,y,,
319845,LL1620,Ramada By Wyndham Dubai Barsha Heights,Ramada By Wyndham Dubai Barsha Heights offers products under travel category. For more info about the brand visit store directly,travel,0,,15-07-2024,15-07-2025,FALSE,Get 10% off on your purchase at Ramada by Wyndham Dubai Barsha Heights,non-smoking-room|concierge|hyatt|free-parking|security|smoking-room|suite|babysitting|air-conditioner|restaurant|family-room|hotel|banquet-hall|modern-design|currency-exchange|parking-available|front-desk|allergy-free-room|tv|house-keeping|bathrobe|bar|spa|fitness-centre|room-service|24-by-7-support|business-centre|airport-transportation|mini-bar|refrigerator|laundry-service|dry-cleaning|free-internet|swimming-pool,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Ramada_by_Wyndham_Dubai_Barsha_Heights__Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Ramada_by_Wyndham_Dubai_Barsha_Heights__Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Ramada_by_Wyndham_Dubai_Barsha_Heights__Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Ramada_by_Wyndham_Dubai_Barsha_Heights__Image.webp,,,
319600,DP543,Zofeur,Zofeur offers products under personal service providers category. For more info about the brand visit https://www.zofeur.com/,personal service providers,0,https://www.zofeur.com/,24-07-2024,15-07-2025,TRUE,Get 50% off up to AED 20 on your first purchase at Zofeur,rental-services|car-rental|car-sharing|regional|personal-service|24/7,all,all,https://dpimages.crayondata.com/high-res-image/resized/zofeur_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/zofeur_image.webp,https://dpimages.crayondata.com/high-res-image/resized/zofeur_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/zofeur_image.webp,,,
319599,DP543,Zofeur,Zofeur offers products under personal service providers category. For more info about the brand visit https://www.zofeur.com/,personal service providers,0,https://www.zofeur.com/,24-07-2024,15-07-2025,TRUE,Get 15% off up to AED 15 on your purchase at Zofeur,rental-services|car-rental|car-sharing|regional|personal-service|24/7,all,all,https://dpimages.crayondata.com/high-res-image/resized/zofeur_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/zofeur_image.webp,https://dpimages.crayondata.com/high-res-image/resized/zofeur_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/zofeur_image.webp,,,
320349,PF5,Al Jasmine,Al Jasmine offers products under retail stores category. For more info about the brand visit https://aljasmine.ae/,retail stores,0,https://aljasmine.ae/,28-03-2024,31-12-2025,TRUE,Get 8% off on your purchase at Al Jasmine,basic-service|regular-retail-store|delivery-service|single-brand|large-product-range|personal-care|international|online|health-and-beauty|cosmetics-and-skincare,all,all,https://dpimages.crayondata.com/high-res-image/resized/Al_Jasmine_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Jasmine_image.webp,https://dpimages.crayondata.com/high-res-image/resized/Al_Jasmine_banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Al_Jasmine_image.webp,,q3,
320359,LL1624,Bliss'd Coffee and Juice Bar,Bliss'd Coffee and Juice Bar offers products under dining category. For more info about the brand visit store directly,dining,0,,01-08-2024,30-07-2025,FALSE,Get 15% off on food at Bliss'd Coffee and Juice Bar,average-pricing|juices|take-away|breakfast|accepts-cards|general|fast-casual-dining|cafe|dine-in,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Blissd_Coffee_and_Juice_Bar_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Blissd_Coffee_and_Juice_Bar_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Blissd_Coffee_and_Juice_Bar_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Blissd_Coffee_and_Juice_Bar_Image.webp,y,,
320350,PF7,Cicabelle,Cicabelle offers products under retail stores category. For more info about the brand visit https://cicabelle.com/,retail stores,0,https://cicabelle.com/,31-01-2024,31-12-2025,TRUE,Get 20% off on your purchase at Cicabelle,basic-service|regular-retail-store|regional|delivery-service|single-brand|large-product-range|personal-care|online|health-and-beauty|cosmetics-and-skincare,all,all,https://dpimages.crayondata.com/high-res-image/resized/Cicabelle_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Cicabelle_image.webp,https://dpimages.crayondata.com/high-res-image/resized/Cicabelle_banner01.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Cicabelle_image.webp,,q3,
320348,PF8,Courir ,Courir  offers products under retail stores category. For more info about the brand visit https://uae.courir-me.com/,retail stores,0,https://uae.courir-me.com/,15-07-2024,31-12-2025,TRUE,Get 30% off on your purchase at Courir ,clothing-store|sneakers|footwear-store|men-women-children-shoes|t-shirts|basic-service|men-and-women's-clothing|western-clothing|casual-wear|large-product-range|running-shoes|rubber-shoes|minimalistic|modern|inner-wear-and-lingerie|pants|dresses|leather-shoes|regular-retail-store|regional|sports-shoes|active-and-sports-wear|daily-clothing|online-and-in-store,all,all,https://dpimages.crayondata.com/high-res-image/resized/Courir _logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Courir_image.webp,https://dpimages.crayondata.com/high-res-image/resized/Courir_banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Courir_image.webp,,,
320362,LL60,Fuel-up By Kcal,Take your fitness to the next level with the rightfuel! Get personalized meal prep delivered right to your door byFuel-Up by Kcal,dining,"{design=[other-design], dining-type=[casual-dining], channel=[dine-in, online-order, take-away], cuisine=[general], price_range=[affordable], suitable_for_tags=[couple-friendly], customer_service_tags=[delivery-services], restaurant-type=[restaurant], restaurant-specifics=[chain-outlet]}",https://fueluplife.com/,11-07-2024,05-12-2025,TRUE,Get up to 15% off on meal plans at Fuel-up By Kcal,restaurant|general|other-design|couple-friendly|dine-in|affordable|online-order|take-away|chain-outlet|casual-dining|delivery-services,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL60_Fuelup_By_Kcal_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL60_Fuel-up_By_Kcal_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL60_Fuel_Up_by_KCal_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL61_Fuel_Up_Supplements_New_Offer.webp.webp,,,
320360,LL1625,Hadoota Masreya,Hadoota Masreya offers products under dining category. For more info about the brand visit store directly,dining,0,,15-07-2024,14-07-2025,FALSE,Get 10% off on food at Hadoota Masreya,middle-eastern-cuisine|vegan|brunch|booking-and-reservations|accepts-cards|wheelchair-access|egyptian-cuisine|buffet|restaurant|tv|mediterranean-cuisine|parking-available|take-away|wifi|gluten-free|casual-dining|breakfast|vegetarian-friendly|lunch-and-dinner|halal|highchair-available|mobile-payment|dine-in,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Hadoota_Masreya_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Hadoota_Masreya_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Hadoota_Masreya_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Hadoota_Masreya_Image.webp,,,
320361,LL1626,Kcal Meal Plans,Kcal Meal Plans offers products under dining category. For more info about the brand visit https://kcallife.com/,dining,"{design=[industrial-design], dining-type=[fast-food], channel=[dine-in, online-order], cuisine=[general], suitable_for_tags=[couple-friendly, large-group-friendly], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",https://kcallife.com/,11-07-2024,05-12-2025,TRUE,Get up to 15% off on meal plans at Kcal Meal Plans,restaurant|general|couple-friendly|industrial-design|dine-in|large-group-friendly|fast-food|online-order|delivery-services,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-logo/LL80_Kcal_Extra_New_Logo.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-mi/LL80_Kcal_Extra_New_Image.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-banner/LL80_Kcal_extra_New_Banner.webp.webp,https://dpimages.crayondata.com/high-res-image/adib-22ndjun-oi/LL82_Ku_Bu_Radisson_Blu_Hotel_Dubai_Deira_Creek_1.webp.webp,,,
324902,LL1639,Bubble Cha,Bubble Cha is a premium bubble tea brand that brings the authentic flavours of Asia to Abu Dhabi,dining,"{dish-speciality=[tea], dining-type=[fast-casual-dining], design=[basic-design], channel=[take-away, dine-in, online-order], cuisine=[general], price_range=[affordable], suitable_for_tags=[couple-friendly, large-group-friendly], payment=[accepts-cards], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on food at Bubble Cha,couple-friendly|accepts-cards|general|restaurant|take-away|fast-casual-dining|dine-in|large-group-friendly|basic-design|delivery-services|tea|affordable|online-order,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Bubble_Cha_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Bubble_Cha_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Bubble_Cha_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Bubble_Cha_Image.webp,,,
324905,LL1640,Fitlab,"The first platform to connect every aspect of your fitness lifestyle, bringing immersive experiences to life whenever, wherever, and however you train.",dining,"{dining-type=[casual-dining], channel=[online-order], cuisine=[general], suitable_for_tags=[vegetarian-friendly, large-group-friendly, kid-friendly, business-meeting], customer_service_tags=[delivery-services], restaurant-type=[food-delivery-or-cloud-kitchen]}",https://www.fitlab-me.com,01-09-2024,31-08-2025,TRUE,Get 15% off on meal plans at Fitlab,vegetarian-friendly|food-delivery-or-cloud-kitchen|large-group-friendly|general|delivery-services|casual-dining|kid-friendly|business-meeting|online-order,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Fitlab_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitlab_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Fitlab_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Fitlab_Image.webp,,,
324904,LL1641,Hungry Tiger,Hands-down the best Indo-Chinese food in Abu Dhabi!!,dining,"{dining-type=[casual-dining], channel=[dine-in], price_range=[average-pricing], cuisine=[indo-chinese, asian-cuisine], payment=[accepts-cards], customer_service_tags=[booking-and-reservations], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on food at Hungry Tiger,dine-in|booking-and-reservations|average-pricing|indo-chinese|accepts-cards|restaurant|asian-cuisine|casual-dining,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Hungry_Tiger_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Hungry_Tiger_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Hungry_Tiger_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Hungry_Tiger_Image.webp,,,
325031,LL1651,Orgada Burgers,Embrace the delicious chaos. Messy is the new flavour of perfection Abu Dhabi,dining,"{amenities=[outdoor-seating], dish-speciality=[burger], design=[basic-design], dining-type=[fast-food], channel=[take-away, dine-in], price_range=[average-pricing], cuisine=[general], suitable_for_tags=[couple-friendly, large-group-friendly], payment=[accepts-cards], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,01-08-2024,30-07-2025,FALSE,Get 15% off on food at Orgada Burgers,outdoor-seating|couple-friendly|average-pricing|accepts-cards|general|restaurant|take-away|burger|dine-in|large-group-friendly|basic-design|fast-food|delivery-services,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Orgada_Burgers_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Orgada_Burgers_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Orgada_Burgers_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Orgada_Burgers_Image.webp,,,
324890,DP544,Piccadilly Palace,Piccadilly is a men's destination for high quality and style clothing. Helping professionals look their best every day & anytime.,apparel and accessories,"{subcategory_tags=[clothing-store], customer_service_1_tags=[basic-service], product_type_1_tags=[men's-clothing], customer_service_2_tags=[large-product-range], product_type_2_tags=[daily-clothing, winter-wear, occasional-clothing], ethnicity_tags=[western-clothing], product_type_3_tags=[casual-wear, business-apparel, formal-wear, party-wear], brand_tags=[regional], store_type_tags=[regular-retail-store], purchase_channel_tags=[online-and-in-store], style_tags=[modern], product_type_4_tags=[jeans, suits, jackets-and-blazers, sweaters, pants, shirts]}",,01-09-2024,31-08-2025,FALSE,Get 25% off on your purchase at Piccadilly Palace,modern|jeans|men's-clothing|daily-clothing|large-product-range|clothing-store|casual-wear|business-apparel|regional|suits|jackets-and-blazers|formal-wear|sweaters|regular-retail-store|winter-wear|occasional-clothing|western-clothing|online-and-in-store|party-wear|pants|shirts|basic-service,Sharjah,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Piccadilly_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Piccadilly_image.webp,https://dpimages.crayondata.com/high-res-image/resized/Piccadilly_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Piccadilly_image.webp,,,
324903,LL1647,Sicilian Pizza,"Indulge in Sicilian Pizza's Italian, Pizza, Pasta dishes in UAE. Enjoy our bestsellers like Sodas, Popcorn Shrimp, Chicken Avocado.",dining,"{dish-speciality=[pizza], dining-type=[casual-dining], channel=[dine-in, take-away], price_range=[average-pricing], cuisine=[italian-cuisine], payment=[accepts-cards], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on food at Sicilian Pizza,dine-in|pizza|average-pricing|accepts-cards|restaurant|casual-dining|italian-cuisine|take-away,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Sicilian_Tiger_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Sicilian_Pizza_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Sicilian_Pizza_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Sicilian_Pizza_Image.webp,,,
324906,LL1649,Slate Kitchen & Cafe,"This place is known for good value, amazing food, great food, portions, service, menu. Average cost AED 130 for two people",dining,"{amenities=[outdoor-seating, wifi], famous-for=[breakfast], dish-speciality=[burger, coffee], design=[basic-design], dining-type=[casual-dining], channel=[take-away, dine-in, online-order], price_range=[average-pricing], cuisine=[american-cuisine, international-cuisine], suitable_for_tags=[couple-friendly, large-group-friendly, kid-friendly], payment=[accepts-cards], customer_service_tags=[booking-and-reservations, delivery-services], restaurant-type=[cafe]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Slate Kitchen & Cafe,outdoor-seating|couple-friendly|booking-and-reservations|average-pricing|accepts-cards|american-cuisine|cafe|breakfast|take-away|burger|dine-in|large-group-friendly|basic-design|coffee|delivery-services|casual-dining|kid-friendly|international-cuisine|online-order|wifi,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Slate_Kitchen_Cafe_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Slate_Kitchen_Cafe_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Slate_Kitchen_Cafe_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Slate_Kitchen_Cafe_Image.webp,q2,,
325808,LL1657,Aballi Burger Restaurant,Aballi Burger Restaurant offers products under dining category. For more info visit store directly,dining,"{dish-speciality=[sandwiches, burger], dining-type=[fast-casual-dining], channel=[dine-in, online-order], price_range=[affordable], cuisine=[american-cuisine], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Aballi Burger Restaurant,delivery-services|affordable|restaurant|dine-in|sandwiches|fast-casual-dining|american-cuisine|burger|online-order,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Aballi_Burger_Restaurant_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Aballi_Burger_Restaurant_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Aballi_Burger_Restaurant_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Aballi_Burger_Restaurant_Image.webp,,,
325805,LL1658,Arte Fine Arte Cakes & Coffee Shop,Arte Fine Arte Cakes & Coffee Shop offers products under dining category. For more info visit store directly,dining,"{dining-type=[casual-dining], cuisine=[general], restaurant-category=[bakery], customer_service_tags=[delivery-services], restaurant-type=[cafe]}",,01-09-2024,31-08-2025,FALSE,Get 15% off on food at Arte Fine Arte Cakes & Coffee Shop,casual-dining|bakery|cafe|delivery-services|general,Dubai,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/ARTE_Fine_Arte_Cakes__Coffee_Shop_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/ARTE_Fine_Arte_Cakes__Coffee_Shop_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/ARTE_Fine_Arte_Cakes__Coffee_Shop_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/ARTE_Fine_Arte_Cakes__Coffee_Shop_Image.webp,q2,,
325802,LL1662,Boo Burgers Yas Mall,Boo Burgers Yas Mall offers products under dining category. For more info visit store directly,dining,"{dish-speciality=[sandwiches, burger], dining-type=[fast-casual-dining], channel=[dine-in, online-order], price_range=[affordable], cuisine=[american-cuisine], customer_service_tags=[delivery-services], restaurant-type=[restaurant]}",,01-09-2024,31-08-2025,FALSE,Get 20% off on food at Boo Burgers Yas Mall,delivery-services|affordable|restaurant|dine-in|sandwiches|fast-casual-dining|american-cuisine|burger|online-order,Abu Dhabi,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Boo_Burgers_Yas_Mall_logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Boo_Burgers_Yas_Mall_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Boo_Burgers_Yas_Mall_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Boo_Burgers_Yas_Mall_Image.webp,,,
325807,LL1663,Cake Social,Cake Social offers products under dining category. For more info visit https://cakesocial.ae/,dining,"{dining-type=[casual-dining], cuisine=[general], restaurant-category=[bakery], customer_service_tags=[delivery-services], restaurant-type=[cafe]}",https://cakesocial.ae/,01-08-2024,31-07-2025,TRUE,Get 15% off on food at Cake Social,casual-dining|bakery|cafe|delivery-services|general,all,United Arab Emirates,https://dpimages.crayondata.com/high-res-image/resized/Cake_Social_Logo.webp,https://dpimages.crayondata.com/high-res-image/resized/Cake_Social_Image.webp,https://dpimages.crayondata.com/high-res-image/resized/Cake_Social_Banner.webp,https://dpimages.crayondata.com/high-res-image/resized/offer/Cake_Social_Image.webp,y,,
